customer_id,churn_risk,clv_12m,priority_score,priority_score_norm,cluster_name,recommended_action
17812,0.661495611223872,206.4585955676356,136.5714548674353,3.829023785047489,Regular Customers,🔵 MONITOR (Low Risk)
16576,0.74957340981702,181.7034415294859,136.20006824274427,3.828700671981599,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14880,0.4230702293202293,321.288172280974,135.927460724789,3.8284634985212342,Regular Customers,🔵 MONITOR (Low Risk)
13567,0.7739364801864802,175.6212698508257,135.91970743422806,3.8284567530185227,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17270,0.7842392296458561,173.2414581232432,135.8627476612971,3.8284071969881204,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14452,0.45215888671077353,300.4189975848438,135.83711949472954,3.8283849000206955,Regular Customers,🔵 MONITOR (Low Risk)
13503,0.7194666257166258,188.75915156866725,135.80590985224217,3.8283577470684915,Regular Customers,🔵 MONITOR (Low Risk)
17051,0.4054383116883116,334.6592446055903,135.68367912377624,3.8282514041288302,Regular Customers,🔵 MONITOR (Low Risk)
17935,0.45215888671077353,300.0253689723893,135.65913681954459,3.8282300518812344,Regular Customers,🔵 MONITOR (Low Risk)
14710,0.661495611223872,204.89601636422572,135.53781558218998,3.8281245002152526,Regular Customers,🔵 MONITOR (Low Risk)
15143,0.4230702293202293,320.35912180548195,135.5344071270725,3.828121534797788,Regular Customers,🔵 MONITOR (Low Risk)
15675,0.4230702293202293,320.34703965975325,135.5292955309084,3.8281170876168766,Regular Customers,🔵 MONITOR (Low Risk)
15584,0.45215888671077353,299.69212968192846,135.50845971296155,3.828098960079239,Regular Customers,🔵 MONITOR (Low Risk)
13292,0.4230702293202293,319.7347545122909,135.27025591316215,3.8278917184745533,Regular Customers,🔵 MONITOR (Low Risk)
13109,0.4054383116883116,333.38733760810726,135.16799929809216,3.827802753374019,Regular Customers,🔵 MONITOR (Low Risk)
13754,0.45215888671077353,298.5864527200594,135.0085180488211,3.8276640018089974,Regular Customers,🔵 MONITOR (Low Risk)
14065,0.8031974153297683,167.95803030369223,134.9034558238045,3.827572595777176,Regular Customers,🔵 MONITOR (Low Risk)
14077,0.4230702293202293,318.013631553152,134.5421000281509,3.827258209713575,Regular Customers,🔵 MONITOR (Low Risk)
15080,0.7842392296458561,171.31730891441643,134.3537543680431,3.8270943455902096,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13544,0.45215888671077353,297.0652472802311,134.32069149068994,3.8270655802902267,Regular Customers,🔵 MONITOR (Low Risk)
13194,0.45215888671077353,296.8606601042481,134.22818558096216,3.826985098479311,Wholesale Buyers,🔵 MONITOR (Low Risk)
13540,0.7842392296458561,171.02418044116595,134.12387151999388,3.8268943433637146,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14861,0.7194666257166258,186.4199403090564,134.1229254204516,3.8268935202400387,Regular Customers,🔵 MONITOR (Low Risk)
14599,0.74957340981702,178.71159587665397,133.95746029510482,3.8267495625948404,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15717,0.45215888671077353,295.7840719643892,133.74139668619756,3.826561583355794,Regular Customers,🔵 MONITOR (Low Risk)
16424,0.45215888671077353,295.3603860452647,133.54982333269118,3.8263949110809223,Regular Customers,🔵 MONITOR (Low Risk)
16836,0.4230702293202293,315.4150876760064,133.44273347414827,3.8263017409713407,Regular Customers,🔵 MONITOR (Low Risk)
12575,0.7771511759384894,171.57319305560992,133.3383087426887,3.8262108895704197,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17235,0.7771511759384894,171.52180749536194,133.29837439411574,3.826176145966466,Regular Customers,🔵 MONITOR (Low Risk)
16402,0.4316287878787879,308.11986356502507,132.99340323194926,3.8259108155515706,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16707,0.7771511759384894,170.9532412299609,132.85651245236036,3.8257917181028627,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16451,0.74957340981702,177.05972270922803,132.7192600924121,3.825672306072716,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15900,0.7771511759384894,170.67206516457026,132.63799614249626,3.8256016049697203,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16204,0.7771511759384894,170.58105776272745,132.56726963313503,3.8255400716301757,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16998,0.4632260101010101,286.1421133780454,132.54846950198282,3.8255237151767876,Regular Customers,🔵 MONITOR (Low Risk)
13780,0.4230702293202293,313.13349818189295,132.47746088365906,3.8254619363973537,Regular Customers,🔵 MONITOR (Low Risk)
17335,0.7842392296458561,168.87399988514898,132.43761557714362,3.825427270261598,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14028,0.7194666257166258,183.98859780194547,132.3736556308991,3.825371623954081,Wholesale Buyers,🔵 MONITOR (Low Risk)
17561,0.7194666257166258,183.9734724548289,132.36277344844635,3.8253621562589566,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17070,0.45215888671077353,292.5194819156959,132.26528328421333,3.82527733805667,Regular Customers,🔵 MONITOR (Low Risk)
13459,0.7842392296458561,168.15307101267086,131.87223487356195,3.8249353788460643,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16997,0.4632260101010101,283.4944543256685,131.32200496304247,3.824456668893922,Wholesale Buyers,🔵 MONITOR (Low Risk)
18244,0.74957340981702,175.18663395399545,131.31524256726252,3.824450785487552,Wholesale Buyers,🔵 MONITOR (Low Risk)
13686,0.45215888671077353,290.36516037799174,131.29118765610795,3.824429857280729,Regular Customers,🔵 MONITOR (Low Risk)
18112,0.4094065656565657,320.434275238846,131.18789614418665,3.8243399918012564,Regular Customers,🔵 MONITOR (Low Risk)
12434,0.37856130321621123,346.5393072392336,131.1863717641273,3.824338665563095,Regular Customers,🔵 MONITOR (Low Risk)
17201,0.74957340981702,174.98947472089046,131.1674572486271,3.8243222095932596,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16421,0.7842392296458561,167.22490902469113,131.14433383112214,3.8243020918027217,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15872,0.7842392296458561,167.2166842858566,131.1378836682745,3.8242964800446386,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15208,0.45215888671077353,289.8898561044274,131.07627460492424,3.8242428790476666,Regular Customers,🔵 MONITOR (Low Risk)
14940,0.8052786947689182,162.6736728626982,130.9976429561396,3.8241744680941596,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15191,0.7842392296458561,166.85848624898958,130.85697071578127,3.824052080706338,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
18049,0.7194666257166258,181.38603178017613,130.50119623701195,3.823742550489152,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16075,0.7842392296458561,166.26392475644752,130.390692268893,3.823646410042625,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16518,0.4230702293202293,307.67858886271296,130.16965114707253,3.823454100277515,Regular Customers,🔵 MONITOR (Low Risk)
13613,0.7771511759384894,167.40612144038806,130.09986413669915,3.8233933843190453,Regular Customers,🔵 MONITOR (Low Risk)
14615,0.7842392296458561,165.86585477624757,130.07851017427583,3.823374805986362,Regular Customers,🔵 MONITOR (Low Risk)
13712,0.4230702293202293,307.1520328192283,129.94688096100552,3.823260286195306,Regular Customers,🔵 MONITOR (Low Risk)
14446,0.4230702293202293,307.07855206133576,129.9157934399133,3.8232332394909205,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17817,0.4230702293202293,306.89054076992375,129.83625145974082,3.823164036532677,Regular Customers,🔵 MONITOR (Low Risk)
17411,0.37856130321621123,342.2357468775111,129.557210345124,3.8229212657271097,Regular Customers,🔵 MONITOR (Low Risk)
18275,0.7771511759384894,166.0310629980818,129.03123585127668,3.8224636584252085,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15230,0.45215888671077353,284.5138323611143,128.64545769421707,3.8221280244664335,Regular Customers,🔵 MONITOR (Low Risk)
17843,0.74957340981702,171.572539167612,128.60621321483114,3.8220938810611234,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13559,0.74957340981702,171.3947588416459,128.47295380969837,3.821977942973727,Wholesale Buyers,🔵 MONITOR (Low Risk)
15259,0.74957340981702,171.34677540027994,128.43698669793892,3.8219466509373983,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
12654,0.4230702293202293,303.5749873992226,128.43353953487482,3.8219436518433216,Regular Customers,🔵 MONITOR (Low Risk)
15206,0.4632260101010101,277.0438903274694,128.33393593925547,3.8218569949175887,Regular Customers,🔵 MONITOR (Low Risk)
15589,0.45215888671077353,283.7026329912957,128.27866669025943,3.8218089096735186,Regular Customers,🔵 MONITOR (Low Risk)
14115,0.74957340981702,170.63631509242325,127.90444454243912,3.821483329651333,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16832,0.4632260101010101,276.0365873387887,127.8673269948461,3.821451036715067,Regular Customers,🔵 MONITOR (Low Risk)
17679,0.74957340981702,170.5634664579551,127.84983914310033,3.8214358219684454,Regular Customers,🔵 MONITOR (Low Risk)
17745,0.8052786947689182,158.643530636805,127.75225528473922,3.821350922250577,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13836,0.8052786947689182,158.62791789391764,127.73968267552513,3.8213399838536626,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16647,0.4263442350332594,299.0970329284623,127.51829570460285,3.821147373193593,Regular Customers,🔵 MONITOR (Low Risk)
14240,0.37856130321621123,336.7049332113838,127.4634583158288,3.82109966367571,Regular Customers,🔵 MONITOR (Low Risk)
13472,0.74957340981702,168.77115724116533,126.50637181202474,3.8202669811448744,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16552,0.4230702293202293,299.0041468620303,126.4997529806187,3.820261222642101,Regular Customers,🔵 MONITOR (Low Risk)
17248,0.4230702293202293,298.80909983086667,126.41723438841605,3.8201894299776726,Regular Customers,🔵 MONITOR (Low Risk)
17999,0.7842392296458561,161.15463547356134,126.3837871776445,3.82016033030068,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17962,0.4230702293202293,298.3771047920111,126.23447014826222,3.8200304217903955,Regular Customers,🔵 MONITOR (Low Risk)
13024,0.7842392296458561,160.7776437580493,126.08813548508847,3.8199031079925345,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14296,0.8052786947689182,156.55823683752007,126.07301261584134,3.819889950823368,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15637,0.7194666257166258,175.18959958474946,126.04307007388648,3.819863900271494,Regular Customers,🔵 MONITOR (Low Risk)
15935,0.45215888671077353,278.6545401273981,125.9961266409069,3.8198230586376147,Regular Customers,🔵 MONITOR (Low Risk)
12365,0.4632260101010101,271.88455192923954,125.94399619828252,3.819777704211734,Regular Customers,🔵 MONITOR (Low Risk)
16824,0.4230702293202293,297.60024853564494,125.90580539373254,3.8197444775225464,Regular Customers,🔵 MONITOR (Low Risk)
14904,0.8052786947689182,155.88582088818202,125.5315303778166,3.8194188515041647,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
12800,0.7842392296458561,160.03825348358197,125.50827662583258,3.819398620320278,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14193,0.28742588932806323,436.4094875104252,125.43538505888827,3.8193352033415637,Regular Customers,⚪ LOW PRIORITY (Very Low Risk)
13533,0.45215888671077353,277.2396270623358,125.35636112461579,3.8192664510926027,Regular Customers,🔵 MONITOR (Low Risk)
14616,0.4632260101010101,270.4245785851168,125.26769857123072,3.8191893130710657,Wholesale Buyers,🔵 MONITOR (Low Risk)
16428,0.7739364801864802,161.71636910847096,125.15819749634765,3.819094045159753,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16155,0.7771511759384894,160.92114607371093,125.06005790455387,3.819008661943769,Regular Customers,🔵 MONITOR (Low Risk)
13288,0.7194666257166258,173.68826307156206,124.96290855867838,3.8189241402596044,Wholesale Buyers,🔵 MONITOR (Low Risk)
17864,0.4230702293202293,295.3178946783856,124.94020942395191,3.818904391602741,Regular Customers,🔵 MONITOR (Low Risk)
13420,0.4632260101010101,268.8640788954199,124.54483452620855,3.818560408306379,Regular Customers,🔵 MONITOR (Low Risk)
13101,0.4230702293202293,293.77887036259267,124.28909405374,3.8183379094799874,Regular Customers,🔵 MONITOR (Low Risk)
16519,0.74957340981702,165.79142729633972,124.27284547694794,3.81832377292494,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17603,0.8031974153297683,154.71417347275505,124.26602424819826,3.818317838332825,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14859,0.4230702293202293,293.6321204532443,124.22700853593925,3.818283893959044,Regular Customers,🔵 MONITOR (Low Risk)
13573,0.4230702293202293,292.2365625666289,123.63658954081923,3.8177702187780063,Regular Customers,🔵 MONITOR (Low Risk)
12829,0.74957340981702,164.85751053739855,123.57280630746314,3.8177147262138917,Regular Customers,🔵 MONITOR (Low Risk)
18096,0.74957340981702,164.59351214490647,123.37492013221664,3.8175425616701784,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
12376,0.8052786947689182,152.9921660600973,123.20133179474475,3.817391536683832,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17076,0.4326421966961333,284.5227537023556,123.09654917182002,3.8173003739108764,Regular Customers,🔵 MONITOR (Low Risk)
14208,0.45215888671077353,271.76429361336915,122.88064044796077,3.8171125294246178,Regular Customers,🔵 MONITOR (Low Risk)
17579,0.4263442350332594,288.1550178944327,122.8532306751971,3.8170886824276486,Regular Customers,🔵 MONITOR (Low Risk)
13103,0.8052786947689182,152.487121961034,122.79463054185031,3.8170376992540813,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16675,0.8052786947689182,152.47228664584262,122.7826839785965,3.817027305528452,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17995,0.45215888671077353,271.501153591767,122.76165934874409,3.8170090137210484,Regular Customers,🔵 MONITOR (Low Risk)
13502,0.37856130321621123,324.1295446591501,122.702902837045,3.816957894495493,Regular Customers,🔵 MONITOR (Low Risk)
15405,0.4230702293202293,289.87032860064744,122.63550639420613,3.8168992583739203,Regular Customers,🔵 MONITOR (Low Risk)
16321,0.7194666257166258,170.2985077904952,122.52409276460409,3.8168023265054862,Regular Customers,🔵 MONITOR (Low Risk)
16885,0.7842392296458561,156.12780762663772,122.44155157941078,3.8167305141847483,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
18050,0.8052786947689182,151.95841275131565,122.368872279536,3.8166672818822156,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
18211,0.45215888671077353,270.3710597831887,122.25067739037858,3.816564450195587,Regular Customers,🔵 MONITOR (Low Risk)
14108,0.4230702293202293,288.7936411361296,122.17999198168637,3.816502952614367,Regular Customers,🔵 MONITOR (Low Risk)
17707,0.4632260101010101,263.29052185519646,121.96301793639546,3.816314181279236,Regular Customers,🔵 MONITOR (Low Risk)
15894,0.4632260101010101,263.01355579655785,121.83472005411889,3.816202559806265,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14624,0.7771511759384894,156.635271504143,121.72928544288928,3.816110829791718,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16765,0.4903244400527009,247.8459303186316,121.52491700282377,3.815933025560627,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14419,0.37856130321621123,320.36342910948963,121.2771972265027,3.8157175048846326,Regular Customers,🔵 MONITOR (Low Risk)
15627,0.7842392296458561,154.62810054486764,121.26542245290898,3.8157072606191065,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13733,0.8052786947689182,150.39045342377733,121.1062280388052,3.815568758605857,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16310,0.7842392296458561,154.23671424394524,120.95848196177967,3.8154402168524735,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16412,0.74957340981702,161.34297209180085,120.93840174086345,3.815422746697889,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
12419,0.7842392296458561,154.14551693452532,120.8869614540944,3.815377992720058,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13781,0.4094065656565657,294.8532108955152,120.71484044554396,3.8152282443363537,Regular Customers,🔵 MONITOR (Low Risk)
13034,0.7842392296458561,153.819911748742,120.63160909402698,3.815155831558459,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15972,0.7194666257166258,167.58638931987352,120.57281404000217,3.8151046788003837,Regular Customers,🔵 MONITOR (Low Risk)
12734,0.7771511759384894,154.95123058256266,120.42053106035459,3.8149721898598417,Regular Customers,🔵 MONITOR (Low Risk)
14470,0.4230702293202293,284.53248063555594,120.37722183153836,3.81493451004917,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17601,0.45215888671077353,266.2160988922207,120.3719748995917,3.8149299451236858,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13238,0.37856130321621123,317.88609068925166,120.33937276562982,3.814901580678768,Regular Customers,🔵 MONITOR (Low Risk)
16877,0.4632260101010101,259.73782317962133,120.31731550381765,3.8148823904629245,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17782,0.7842392296458561,153.1081927916451,120.07345116738898,3.8146702240892156,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16590,0.8052786947689182,149.08053889244124,120.05138177475203,3.8146510233193363,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17639,0.45215888671077353,265.2852836478513,119.95109851496423,3.8145637750735104,Regular Customers,🔵 MONITOR (Low Risk)
12871,0.4230702293202293,283.31014949988537,119.86008991766495,3.8144845959514293,Wholesale Buyers,🔵 MONITOR (Low Risk)
16080,0.4263442350332594,281.0724965571815,119.83363853355999,3.814461582769889,Regular Customers,🔵 MONITOR (Low Risk)
17256,0.45215888671077353,264.8267351764144,119.74376174861638,3.8143833883449836,Regular Customers,🔵 MONITOR (Low Risk)
17376,0.7194666257166258,166.28140025100566,119.63391795802674,3.814287822264821,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16039,0.7842392296458561,152.29547098274455,119.43608284206042,3.814115702143603,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15418,0.7771511759384894,153.2300512630952,119.08291452822944,3.8138084393369462,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15920,0.4632260101010101,256.9216657522643,119.01279813492673,3.8137474368093836,Regular Customers,🔵 MONITOR (Low Risk)
16916,0.7262682151531026,163.56783191473932,118.79411734118041,3.8135571805722948,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16088,0.74957340981702,158.46297059126076,118.77962919582549,3.8135445756243698,Wholesale Buyers,🔵 MONITOR (Low Risk)
15683,0.4054383116883116,292.9224273583976,118.76197440383083,3.813529215636718,Regular Customers,🔵 MONITOR (Low Risk)
15198,0.45215888671077353,262.49627519895284,118.69002355968335,3.813466617103814,Regular Customers,🔵 MONITOR (Low Risk)
18154,0.7194666257166258,164.9437183513903,118.67150047542826,3.813450501686226,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
18108,0.37856130321621123,313.1034336691915,118.52884389127968,3.8133263878834955,Regular Customers,🔵 MONITOR (Low Risk)
17759,0.37856130321621123,312.2624311460273,118.21047288010253,3.8130493993581345,Regular Customers,🔵 MONITOR (Low Risk)
16798,0.7194666257166258,164.25855977442637,118.17855174597922,3.813021627395367,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17476,0.7739364801864802,152.66784254358305,118.15521269584444,3.8130013220005496,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
12897,0.4263442350332594,276.525752099048,117.89516024566535,3.8127750716757314,Regular Customers,🔵 MONITOR (Low Risk)
16977,0.74957340981702,157.02243662979583,117.699843242373,3.8126051423579845,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13581,0.8031974153297683,146.25145115771028,117.46878755810074,3.8124041197428085,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15766,0.74957340981702,156.54015796870468,117.33833998189692,3.8122906279973257,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17169,0.4230702293202293,276.99752078290123,117.18940463875701,3.8121610515609605,Regular Customers,🔵 MONITOR (Low Risk)
15901,0.45215888671077353,258.94550754367134,117.08451240970264,3.812069793428694,Regular Customers,🔵 MONITOR (Low Risk)
13684,0.45215888671077353,258.9313905763127,117.07812929745803,3.8120642400058453,Regular Customers,🔵 MONITOR (Low Risk)
17773,0.74957340981702,156.11568776771406,117.02016840597467,3.812013812984236,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14563,0.7194666257166258,162.5915903856306,116.97922290464943,3.8119781896591403,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14176,0.5482954545454546,213.25328641742223,116.92580760955254,3.8119317173884206,Regular Customers,🔵 MONITOR (Low Risk)
14238,0.74957340981702,155.9539660118077,116.89894607795834,3.8119083473711637,Regular Customers,🔵 MONITOR (Low Risk)
18058,0.8052786947689182,144.97235632603272,116.74314987980216,3.8117728018671166,Wholesale Buyers,🔵 MONITOR (Low Risk)
15055,0.74957340981702,155.70422004872216,116.71174314482029,3.811745477440885,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16601,0.74957340981702,155.5288353138776,116.580279411093,3.811631101620019,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14148,0.4230702293202293,274.999412551932,116.34406453127421,3.811425590411609,Regular Customers,🔵 MONITOR (Low Risk)
13595,0.74957340981702,155.18311211371525,116.32113449309445,3.811405640864575,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13169,0.4230702293202293,274.79122545491214,116.25598676839651,3.8113489611683677,Regular Customers,🔵 MONITOR (Low Risk)
13964,0.7842392296458561,147.9397284263916,116.02013865513052,3.8111437690534786,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13585,0.74957340981702,154.78144638598974,116.0200565439566,3.8111436976152753,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13206,0.7194666257166258,160.79216628865302,115.68459732136378,3.810851842037592,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16264,0.74957340981702,154.01391947594414,115.4447387808674,3.8106431607786373,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16888,0.7842392296458561,147.15326883924328,115.40336619435772,3.8106071658817227,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14272,0.4054383116883116,283.87177453416086,115.09249300309523,3.810336700595,Regular Customers,🔵 MONITOR (Low Risk)
12632,0.74957340981702,153.46720513016334,115.0349362445046,3.8102866251763015,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13070,0.37856130321621123,303.1003215809412,114.74205274293382,3.8100318112442704,Regular Customers,🔵 MONITOR (Low Risk)
17666,0.74957340981702,152.70918420543111,114.46674391524041,3.8097922875956827,Wholesale Buyers,🔵 MONITOR (Low Risk)
14877,0.7842392296458561,145.86799244734337,114.39540202689213,3.8097302188653126,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13980,0.74957340981702,152.39740536427186,114.23304278616388,3.809588963395785,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
12353,0.45215888671077353,252.56504517868171,114.19952965004894,3.8095598063625538,Regular Customers,🔵 MONITOR (Low Risk)
15630,0.4230702293202293,269.8661118597798,114.17231783027569,3.809536131588259,Regular Customers,🔵 MONITOR (Low Risk)
18280,0.4149621212121212,274.9244124520983,114.08321736411882,3.8094586125747085,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14647,0.45215888671077353,252.28310890996184,114.07204966066118,3.809448896471156,Regular Customers,🔵 MONITOR (Low Risk)
15393,0.37856130321621123,300.7256634991731,113.84309908480677,3.809249705338295,Regular Customers,🔵 MONITOR (Low Risk)
13998,0.7771511759384894,146.46903741635484,113.82858466669876,3.8092370775326,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14020,0.7842392296458561,144.98413836016508,113.70224897844408,3.8091271632038404,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15219,0.4230702293202293,268.2683478367524,113.49635143865389,3.808948028628393,Regular Customers,🔵 MONITOR (Low Risk)
18191,0.4263442350332594,265.8522737358426,113.34458427776049,3.8088159884594757,Regular Customers,🔵 MONITOR (Low Risk)
16060,0.74957340981702,151.04522759742798,113.21948628679195,3.808707150949692,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14671,0.7771511759384894,145.68060996243906,113.21585734374592,3.80870399370375,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15956,0.74957340981702,150.6880622628226,112.95176464906335,3.808474228293299,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14552,0.45215888671077353,249.48900888229525,112.80867250279292,3.8083497355436626,Regular Customers,🔵 MONITOR (Low Risk)
12831,0.45215888671077353,249.28543380760183,112.71662422365748,3.8082696518796197,Regular Customers,🔵 MONITOR (Low Risk)
13957,0.74957340981702,150.15078344689852,112.5490347349887,3.808123845999993,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16596,0.7194666257166258,155.98225363867294,112.2240256970909,3.807841082271589,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
18262,0.4054383116883116,276.68000189378364,112.1766728457345,3.8077998844363323,Regular Customers,🔵 MONITOR (Low Risk)
12838,0.661495611223872,169.47628611572716,112.10781947207475,3.807739980758653,Regular Customers,🔵 MONITOR (Low Risk)
13201,0.7194666257166258,155.7672113430205,112.06930994225148,3.807706476772726,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
14082,0.7842392296458561,142.56159465194128,111.80239516692323,3.807474256101183,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17380,0.7194666257166258,155.30942366888772,111.7399469890485,3.8074199250594307,Wholesale Buyers,🔵 MONITOR (Low Risk)
13569,0.6432761495261495,173.52372543137332,111.62367394692662,3.8073187654144065,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17923,0.4721049783549784,236.26852574076491,111.54354723080647,3.807249053725336,Wholesale Buyers,🔵 MONITOR (Low Risk)
18078,0.28742588932806323,388.0724033246347,111.54205564926197,3.8072477560224742,Regular Customers,⚪ LOW PRIORITY (Very Low Risk)
17807,0.74957340981702,148.6812551647541,111.44751540971916,3.8071655043079056,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13672,0.7194666257166258,154.86367836215257,111.41924811728275,3.807140911253347,Regular Customers,🔵 MONITOR (Low Risk)
15689,0.45215888671077353,245.90643611331043,111.1887803880084,3.80694040016963,Regular Customers,🔵 MONITOR (Low Risk)
15918,0.4263442350332594,260.5979760036267,111.10444473048192,3.806867026625578,Regular Customers,🔵 MONITOR (Low Risk)
13443,0.7194666257166258,154.3552532112761,111.05345318955219,3.806822663064725,Regular Customers,🔵 MONITOR (Low Risk)
13584,0.7194666257166258,154.34326813988872,111.04483033068213,3.8068151610218917,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
16132,0.7771511759384894,142.8283615985619,110.99922917369017,3.806775487192345,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
18155,0.45215888671077353,245.19083797102732,110.86521632866138,3.8066588935986427,Regular Customers,🔵 MONITOR (Low Risk)
15154,0.7739364801864802,143.10437109463842,110.75369326428434,3.806561866519979,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
17258,0.7842392296458561,141.15752886560023,110.70127169627102,3.8065162588097565,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13252,0.7842392296458561,140.87089116076956,110.47647916344717,3.806320685249372,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
15488,0.4632260101010101,238.42234206323377,110.44343023289001,3.8062919320833535,Regular Customers,🔵 MONITOR (Low Risk)
17300,0.74957340981702,147.10770058681814,110.26802073920251,3.806139322658233,High-Value Loyal Customers,🔵 MONITOR (Low Risk)
13487,0.4054383116883116,271.0305501486463,109.88616866822143,3.8058071044652,Regular Customers,🔵 MONITOR (Low Risk)
16125,0.74957340981702,146.2116846481171,109.59639101677999,3.8055549926788332,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
